7.10.0.0-7.10.63.255,1.1.0.0-1.1.3.255,DENY
0.0.0.0-15.255.255.255,4.0.0.0-4.127.255.255,ALLOW
9.2.3.0-9.2.3.63,2.0.0.0-3.255.255.255,ALLOW
4.0.0.0-4.63.255.255,5.8.0.0-5.8.63.255,DENY
6.0.0.0-6.15.255.255,0.0.0.0-31.255.255.255,DENY
9.6.0.0-9.7.255.255,7.0.0.0-7.1.255.255,ALLOW
0.0.0.0-127.255.255.255,6.2.10.0-6.2.10.31,DENY
2.10.4.0-2.10.4.31,4.0.0.0-4.63.255.255,ALLOW
9.0.0.0-9.15.255.255,5.0.0.0-5.3.255.255,ALLOW
9.9.0.0-9.9.7.255,5.10.0.0-5.10.63.255,ALLOW
4.0.0.0-7.255.255.255,1.7.4.1,ALLOW
8.4.6.0-8.4.6.3,0.0.0.0-3.255.255.255,ALLOW
4.10.5.0-4.10.5.63,4.9.8.0-4.9.8.31,DENY
6.9.0.0-6.9.7.255,2.6.3.10-2.6.3.11,DENY
4.6.6.0-4.6.6.63,0.0.0.0-31.255.255.255,DENY
0.0.0.0-1.255.255.255,2.4.10.2-2.4.10.3,DENY
9.6.8.4-9.6.8.7,9.10.5.0-9.10.5.127,ALLOW
0.0.0.0-3.255.255.255,3.8.0.0-3.15.255.255,DENY
2.0.0.0-2.63.255.255,4.8.0.0-4.11.255.255,DENY
6.0.0.0-6.3.255.255,6.0.0.0-6.1.255.255,DENY
6.1.0.0-6.1.3.255,6.0.0.0-7.255.255.255,DENY
8.3.1.0-8.3.1.15,3.6.5.0-3.6.5.31,DENY
2.0.0.0-3.255.255.255,2.9.0.0-2.9.31.255,DENY
0.0.0.0-255.255.255.255,0.0.0.0-15.255.255.255,DENY
9.8.0.0-9.8.31.255,2.6.1.0-2.6.1.15,DENY
4.9.0.0-4.9.127.255,9.9.5.0-9.9.5.31,ALLOW
7.0.0.0-7.127.255.255,7.6.0.0-7.6.7.255,DENY
7.5.9.0-7.5.9.255,7.10.1.0-7.10.1.255,DENY
0.0.0.0-15.255.255.255,5.3.0.0-5.3.255.255,ALLOW
4.0.0.0-7.255.255.255,0.0.0.0-31.255.255.255,ALLOW
9.2.6.0-9.2.6.15,10.0.0.0-11.255.255.255,ALLOW
3.4.0.0-3.7.255.255,7.0.0.0-7.63.255.255,DENY
0.0.0.0-31.255.255.255,4.7.0.0-4.7.7.255,ALLOW
9.7.2.0-9.7.2.31,6.0.0.0-6.63.255.255,DENY
9.0.0.0-9.3.255.255,7.0.0.0-7.7.255.255,ALLOW
10.7.6.0-10.7.6.15,6.10.0.0-6.10.15.255,DENY
10.0.0.0-10.31.255.255,4.0.0.0-4.15.255.255,DENY
0.0.0.0-31.255.255.255,0.0.0.0-15.255.255.255,ALLOW
9.8.0.0-9.9.255.255,2.9.5.0-2.9.5.255,ALLOW
0.0.0.0-127.255.255.255,0.0.0.0-15.255.255.255,DENY
6.5.4.0-6.5.7.255,0.0.0.0-15.255.255.255,ALLOW
7.8.0.0-7.9.255.255,7.10.0.0-7.10.31.255,ALLOW
2.6.1.8-2.6.1.15,4.8.6.0-4.8.7.255,DENY
3.9.7.0-3.9.7.127,3.4.4.0-3.4.4.15,ALLOW
7.7.9.2-7.7.9.3,6.9.0.0-6.9.127.255,DENY
10.9.0.0-10.9.7.255,5.9.0.0-5.9.63.255,ALLOW
5.0.0.0-5.255.255.255,0.0.0.0-31.255.255.255,ALLOW
2.5.0.0-2.5.31.255,3.8.8.0-3.8.8.63,DENY
9.9.10.0-9.9.10.127,5.3.4.0-5.3.7.255,ALLOW
10.8.4.0-10.8.5.255,0.0.0.0-31.255.255.255,DENY
0.0.0.0-7.255.255.255,1.10.10.4-1.10.10.7,ALLOW
0.0.0.0-31.255.255.255,2.5.0.0-2.5.63.255,DENY
1.8.0.0-1.15.255.255,0.0.0.0-127.255.255.255,ALLOW
10.5.0.0-10.5.15.255,3.8.0.0-3.8.127.255,ALLOW
8.0.0.0-11.255.255.255,0.0.0.0-7.255.255.255,ALLOW
0.0.0.0-15.255.255.255,6.2.0.0-6.3.255.255,ALLOW
4.1.7.0-4.1.7.7,9.3.0.0-9.3.3.255,ALLOW
2.4.0.0-2.4.31.255,4.4.0.0-4.4.255.255,ALLOW
9.10.0.0-9.10.127.255,7.2.0.0-7.2.63.255,ALLOW
4.0.0.0-7.255.255.255,10.8.0.0-10.8.31.255,ALLOW
9.0.0.0-9.255.255.255,7.2.10.10-7.2.10.11,ALLOW
0.0.0.0-63.255.255.255,7.9.5.4-7.9.5.7,ALLOW
7.0.0.0-7.255.255.255,5.0.0.0-5.31.255.255,ALLOW
5.0.0.0-5.31.255.255,4.4.0.0-4.4.15.255,DENY
8.0.0.0-9.255.255.255,3.2.8.0-3.2.15.255,DENY
1.0.0.0-1.15.255.255,8.5.8.0-8.5.15.255,ALLOW
10.5.0.0-10.5.127.255,9.0.0.0-9.127.255.255,ALLOW
3.6.0.0-3.6.31.255,0.0.0.0-3.255.255.255,ALLOW
0.0.0.0-15.255.255.255,8.6.4.0-8.6.4.7,DENY
4.2.8.0-4.2.9.255,10.5.3.0-10.5.3.7,DENY
4.0.0.0-5.255.255.255,4.0.0.0-7.255.255.255,DENY
8.0.0.0-8.127.255.255,6.10.3.0-6.10.3.127,DENY
9.3.5.0-9.3.5.3,9.9.6.0-9.9.7.255,ALLOW
9.0.0.0-9.31.255.255,1.0.0.0-1.127.255.255,ALLOW
0.0.0.0-63.255.255.255,0.0.0.0-15.255.255.255,DENY
5.0.0.0-5.15.255.255,0.0.0.0-7.255.255.255,ALLOW
2.6.0.0-2.7.255.255,6.0.0.0-6.63.255.255,ALLOW
5.2.4.0-5.2.7.255,7.8.0.0-7.15.255.255,ALLOW
8.1.2.0-8.1.2.3,4.1.3.0-4.1.3.7,DENY
9.6.0.0-9.6.63.255,4.0.0.0-7.255.255.255,DENY
9.4.0.0-9.4.3.255,8.0.0.0-8.15.255.255,DENY
0.0.0.0-255.255.255.255,0.0.0.0-63.255.255.255,ALLOW
0.0.0.0-63.255.255.255,5.1.6.2,DENY
9.3.0.0-9.3.127.255,3.0.0.0-3.15.255.255,DENY
7.7.10.0-7.7.10.255,10.10.10.6,ALLOW
0.0.0.0-31.255.255.255,8.0.0.0-9.255.255.255,ALLOW
1.6.3.10,6.7.6.0-6.7.6.127,DENY
4.0.0.0-4.127.255.255,2.0.0.0-2.15.255.255,ALLOW
5.6.10.0-5.6.10.127,9.8.0.0-9.8.63.255,DENY
7.8.2.2-7.8.2.3,2.10.2.0-2.10.2.15,DENY
3.0.0.0-3.255.255.255,7.8.0.0-7.8.127.255,DENY
2.0.0.0-2.31.255.255,0.0.0.0-15.255.255.255,ALLOW
9.8.0.0-9.8.31.255,6.0.0.0-6.127.255.255,DENY
10.7.3.0-10.7.3.15,5.1.4.0-5.1.4.15,ALLOW
1.10.0.0-1.10.127.255,8.0.0.0-8.127.255.255,DENY
10.1.6.4-10.1.6.7,0.0.0.0-127.255.255.255,DENY
5.9.1.0-5.9.1.255,0.0.0.0-3.255.255.255,ALLOW
0.0.0.0-3.255.255.255,0.0.0.0-127.255.255.255,DENY
3.6.0.0-3.6.63.255,9.9.5.0-9.9.5.15,DENY
6.0.0.0-7.255.255.255,3.4.0.0-3.4.3.255,DENY
4.10.8.0-4.10.8.127,9.0.0.0-9.15.255.255,DENY
3.8.0.0-3.8.31.255,0.0.0.0-127.255.255.255,DENY
10.2.2.0-10.2.3.255,4.0.0.0-7.255.255.255,DENY
9.8.0.0-9.8.127.255,5.6.7.0-5.6.7.3,DENY
0.0.0.0-63.255.255.255,3.8.0.0-3.15.255.255,ALLOW
10.0.0.0-11.255.255.255,10.8.7.8-10.8.7.9,DENY
6.6.9.0-6.6.9.1,3.0.0.0-3.31.255.255,ALLOW
6.0.0.0-6.7.255.255,3.10.9.4-3.10.9.7,DENY
7.6.0.0-7.6.255.255,0.0.0.0-7.255.255.255,DENY
10.10.2.0-10.10.3.255,5.4.0.0-5.7.255.255,ALLOW
8.1.7.4-8.1.7.5,4.0.0.0-4.255.255.255,DENY
4.4.0.0-4.4.31.255,9.0.0.0-9.7.255.255,DENY
7.0.0.0-7.15.255.255,9.3.6.0-9.3.7.255,ALLOW
4.6.0.0-4.6.255.255,0.0.0.0-63.255.255.255,DENY
6.0.0.0-7.255.255.255,3.4.5.0-3.4.5.15,ALLOW
4.8.6.0-4.8.7.255,2.0.0.0-2.63.255.255,DENY
6.8.0.0-6.9.255.255,0.0.0.0-31.255.255.255,ALLOW
10.10.9.0-10.10.9.7,6.0.0.0-7.255.255.255,ALLOW
7.10.0.0-7.10.63.255,8.0.0.0-8.31.255.255,ALLOW
0.0.0.0-255.255.255.255,0.0.0.0-127.255.255.255,ALLOW
0.0.0.0-31.255.255.255,5.2.0.0-5.2.31.255,ALLOW
1.0.0.0-1.127.255.255,0.0.0.0-127.255.255.255,DENY
0.0.0.0-3.255.255.255,0.0.0.0-7.255.255.255,DENY
0.0.0.0-31.255.255.255,4.1.4.0-4.1.4.7,ALLOW
4.1.8.1,7.2.7.0-7.2.7.31,ALLOW
4.0.0.0-5.255.255.255,6.1.8.0-6.1.15.255,ALLOW
0.0.0.0-63.255.255.255,7.6.0.0-7.7.255.255,ALLOW
2.7.6.0-2.7.6.15,0.0.0.0-127.255.255.255,DENY
7.7.8.0-7.7.15.255,5.0.0.0-5.15.255.255,ALLOW
5.5.8.0-5.5.8.1,3.0.0.0-3.127.255.255,DENY
10.0.0.0-10.7.255.255,3.6.0.0-3.6.63.255,DENY
4.0.0.0-4.31.255.255,8.3.4.0-8.3.7.255,DENY
0.0.0.0-31.255.255.255,10.4.7.8-10.4.7.15,ALLOW
5.0.0.0-5.255.255.255,2.1.0.0-2.1.255.255,ALLOW
4.0.0.0-4.7.255.255,8.0.0.0-8.127.255.255,DENY
2.0.0.0-3.255.255.255,10.0.0.0-11.255.255.255,ALLOW
5.9.0.0-5.9.127.255,0.0.0.0-7.255.255.255,DENY
8.0.0.0-11.255.255.255,3.4.0.0-3.4.31.255,ALLOW
1.8.5.0-1.8.5.127,0.0.0.0-127.255.255.255,DENY
9.3.0.0-9.3.255.255,10.7.10.0-10.7.10.15,ALLOW
5.10.0.0-5.10.3.255,0.0.0.0-63.255.255.255,DENY
9.9.0.0-9.9.31.255,10.0.0.0-10.15.255.255,ALLOW
0.0.0.0-255.255.255.255,0.0.0.0-15.255.255.255,DENY
3.6.4.0-3.6.7.255,0.0.0.0-127.255.255.255,ALLOW
4.9.8.0-4.9.8.127,5.0.0.0-5.127.255.255,ALLOW
1.5.4.0-1.5.4.31,3.5.0.0-3.5.63.255,ALLOW
0.0.0.0-127.255.255.255,6.0.0.0-6.31.255.255,ALLOW
10.3.4.0-10.3.4.127,6.4.0.0-6.5.255.255,DENY
10.10.4.0-10.10.7.255,2.5.0.0-2.5.127.255,ALLOW
0.0.0.0-15.255.255.255,0.0.0.0-63.255.255.255,DENY
0.0.0.0-63.255.255.255,6.0.0.0-7.255.255.255,ALLOW
0.0.0.0-7.255.255.255,0.0.0.0-31.255.255.255,DENY
8.0.0.0-11.255.255.255,4.1.0.0-4.1.7.255,ALLOW
0.0.0.0-31.255.255.255,5.5.0.0-5.5.63.255,DENY
3.10.0.0-3.10.15.255,0.0.0.0-255.255.255.255,DENY
8.9.0.0-8.9.31.255,4.0.0.0-7.255.255.255,ALLOW
3.9.0.0-3.9.15.255,0.0.0.0-15.255.255.255,DENY
5.2.10.0-5.2.10.15,2.5.7.4-2.5.7.7,ALLOW
4.9.7.4-4.9.7.5,5.3.4.8-5.3.4.11,ALLOW
2.10.10.0-2.10.10.31,5.0.0.0-5.31.255.255,ALLOW
0.0.0.0-63.255.255.255,2.0.0.0-2.63.255.255,DENY
6.9.0.0-6.9.7.255,2.1.0.0-2.1.63.255,DENY
0.0.0.0-15.255.255.255,0.0.0.0-15.255.255.255,ALLOW
4.0.0.0-7.255.255.255,8.7.1.0-8.7.1.31,DENY
8.2.0.0-8.2.255.255,0.0.0.0-63.255.255.255,ALLOW
9.0.0.0-9.63.255.255,7.6.0.0-7.6.7.255,ALLOW
6.0.0.0-7.255.255.255,2.4.6.0-2.4.7.255,DENY
9.0.0.0-9.3.255.255,9.1.0.0-9.1.63.255,ALLOW
10.6.8.8-10.6.8.15,0.0.0.0-31.255.255.255,DENY
5.3.0.0-5.3.7.255,10.0.0.0-11.255.255.255,ALLOW
9.1.0.0-9.1.127.255,2.0.0.0-2.255.255.255,DENY
1.2.4.0-1.2.7.255,10.7.8.8-10.7.8.9,ALLOW
8.0.0.0-11.255.255.255,2.10.9.0-2.10.9.255,ALLOW
3.0.0.0-3.3.255.255,0.0.0.0-255.255.255.255,ALLOW
5.0.0.0-5.31.255.255,2.0.0.0-3.255.255.255,ALLOW
4.0.0.0-7.255.255.255,4.1.4.1,ALLOW
0.0.0.0-63.255.255.255,0.0.0.0-15.255.255.255,ALLOW
1.1.7.6,7.0.0.0-7.31.255.255,DENY
0.0.0.0-63.255.255.255,8.0.0.0-9.255.255.255,DENY
5.4.8.0-5.4.8.15,8.4.0.0-8.4.127.255,DENY
6.7.6.0-6.7.6.31,0.0.0.0-3.255.255.255,ALLOW
8.8.0.0-8.8.63.255,9.7.1.0-9.7.1.255,DENY
8.0.0.0-8.15.255.255,5.5.0.0-5.5.63.255,DENY
6.8.3.4-6.8.3.5,10.9.0.0-10.9.63.255,ALLOW
9.0.0.0-9.31.255.255,4.0.0.0-4.63.255.255,DENY
2.3.0.0-2.3.15.255,8.0.0.0-8.7.255.255,ALLOW
7.6.8.8-7.6.8.15,8.1.4.0-8.1.5.255,ALLOW
8.10.7.0-8.10.7.15,1.2.5.0-1.2.5.7,ALLOW
5.0.0.0-5.63.255.255,6.0.0.0-6.7.255.255,ALLOW
2.0.0.0-3.255.255.255,0.0.0.0-15.255.255.255,ALLOW
6.0.0.0-6.15.255.255,0.0.0.0-63.255.255.255,ALLOW
6.5.2.0-6.5.2.63,1.0.0.0-1.15.255.255,DENY
1.10.10.3,7.3.4.0-7.3.5.255,ALLOW
6.8.0.0-6.8.7.255,5.6.8.0-5.6.8.15,DENY
0.0.0.0-63.255.255.255,4.0.0.0-4.31.255.255,ALLOW
0.0.0.0-7.255.255.255,3.10.0.0-3.10.7.255,DENY
4.0.0.0-7.255.255.255,4.4.9.0-4.4.9.255,DENY
0.0.0.0-31.255.255.255,2.4.0.0-2.5.255.255,ALLOW
9.8.0.0-9.9.255.255,0.0.0.0-3.255.255.255,DENY
7.7.7.4-7.7.7.7,0.0.0.0-127.255.255.255,ALLOW
8.1.0.0-8.1.1.255,6.0.0.0-6.255.255.255,DENY
2.8.0.0-2.8.3.255,3.2.0.0-3.2.31.255,DENY
0.0.0.0-127.255.255.255,0.0.0.0-15.255.255.255,DENY
5.5.6.6-5.5.6.7,8.0.0.0-11.255.255.255,ALLOW
2.10.9.0-2.10.9.31,9.10.0.0-9.11.255.255,ALLOW
4.10.8.0-4.10.8.127,1.1.0.0-1.1.31.255,ALLOW
2.8.0.0-2.15.255.255,0.0.0.0-255.255.255.255,DENY
1.8.0.0-1.15.255.255,9.5.8.0-9.5.8.255,DENY
3.2.8.0-3.2.15.255,9.0.0.0-9.31.255.255,ALLOW
3.2.0.0-3.3.255.255,9.0.0.0-9.31.255.255,ALLOW
1.0.0.0-1.63.255.255,7.7.0.0-7.7.31.255,DENY
8.8.0.0-8.15.255.255,2.0.0.0-2.15.255.255,DENY
1.6.0.0-1.6.127.255,1.10.0.0-1.11.255.255,ALLOW
1.4.2.0-1.4.2.63,9.1.1.0-9.1.1.63,ALLOW
2.2.0.0-2.2.255.255,10.0.0.0-10.63.255.255,ALLOW
6.3.3.0-6.3.3.255,10.0.0.0-10.31.255.255,DENY
10.0.0.0-10.127.255.255,9.0.0.0-9.63.255.255,DENY
0.0.0.0-31.255.255.255,3.6.1.8-3.6.1.9,DENY
4.1.6.0-4.1.6.15,5.3.4.0-5.3.7.255,ALLOW
0.0.0.0-127.255.255.255,2.0.0.0-3.255.255.255,ALLOW
6.0.0.0-6.31.255.255,3.7.4.0-3.7.5.255,DENY
10.8.0.0-10.8.63.255,0.0.0.0-15.255.255.255,DENY
5.5.0.0-5.5.31.255,2.6.0.0-2.7.255.255,DENY
0.0.0.0-31.255.255.255,6.3.0.0-6.3.7.255,DENY
8.0.0.0-15.255.255.255,8.5.0.0-8.5.15.255,ALLOW
2.0.0.0-2.3.255.255,10.9.0.0-10.9.1.255,DENY
0.0.0.0-63.255.255.255,9.7.0.0-9.7.15.255,DENY
10.0.0.0-11.255.255.255,9.8.1.0-9.8.1.31,ALLOW
9.4.6.0-9.4.6.63,7.5.0.0-7.5.255.255,DENY
3.10.2.0-3.10.2.31,0.0.0.0-3.255.255.255,ALLOW
8.5.2.0-8.5.2.31,6.10.8.0-6.10.11.255,ALLOW
3.4.0.0-3.7.255.255,8.0.0.0-8.127.255.255,DENY
7.6.0.0-7.6.7.255,1.9.3.0-1.9.3.255,ALLOW
9.7.0.0-9.7.63.255,6.1.5.0-6.1.5.63,DENY
6.8.0.0-6.8.255.255,7.8.0.0-7.9.255.255,DENY
8.0.0.0-11.255.255.255,4.1.0.0-4.1.7.255,ALLOW
4.1.9.0-4.1.9.15,4.3.8.0-4.3.8.255,ALLOW
1.0.0.0-1.127.255.255,8.5.9.0-8.5.9.255,ALLOW
10.0.0.0-10.63.255.255,8.0.0.0-8.7.255.255,ALLOW
2.10.8.0-2.10.8.15,6.2.0.0-6.2.7.255,DENY
10.8.0.0-10.15.255.255,4.4.10.0-4.4.10.31,DENY
5.0.0.0-5.63.255.255,6.2.1.0-6.2.1.63,ALLOW
3.8.0.0-3.8.31.255,4.7.0.0-4.7.63.255,DENY
7.6.7.0-7.6.7.63,1.6.3.7,ALLOW
8.0.0.0-8.7.255.255,4.10.10.8,ALLOW
6.8.8.0-6.8.8.15,6.7.4.0-6.7.4.31,DENY
0.0.0.0-255.255.255.255,8.0.0.0-9.255.255.255,DENY
2.4.5.4-2.4.5.7,6.8.9.0-6.8.9.127,ALLOW
3.9.1.0-3.9.1.15,3.3.5.1,DENY
10.7.7.0-10.7.7.31,4.10.0.0-4.10.15.255,DENY
9.2.0.0-9.2.31.255,7.8.0.0-7.8.255.255,DENY
2.0.0.0-3.255.255.255,2.6.0.0-2.6.7.255,DENY
0.0.0.0-7.255.255.255,9.7.0.0-9.7.15.255,ALLOW
8.9.8.0-8.9.8.127,6.7.0.0-6.7.127.255,ALLOW
8.0.0.0-15.255.255.255,7.2.6.0-7.2.6.63,ALLOW
3.1.0.0-3.1.63.255,6.4.0.0-6.4.31.255,DENY
1.4.0.0-1.4.15.255,8.0.0.0-15.255.255.255,DENY
8.2.0.0-8.2.31.255,8.0.0.0-8.127.255.255,DENY
4.7.4.0-4.7.4.31,6.8.6.2-6.8.6.3,DENY
8.2.3.0-8.2.3.1,0.0.0.0-7.255.255.255,DENY
0.0.0.0-15.255.255.255,6.0.0.0-6.15.255.255,ALLOW
1.4.10.0-1.4.10.15,2.2.9.0-2.2.9.127,DENY
6.5.0.0-6.5.15.255,4.4.0.0-4.5.255.255,ALLOW
0.0.0.0-127.255.255.255,0.0.0.0-3.255.255.255,ALLOW
1.4.0.0-1.4.127.255,8.9.3.4-8.9.3.7,ALLOW
2.0.0.0-2.127.255.255,0.0.0.0-15.255.255.255,DENY
2.0.0.0-2.31.255.255,10.0.0.0-10.7.255.255,DENY
8.10.1.0-8.10.1.15,2.0.0.0-3.255.255.255,ALLOW
10.0.0.0-10.15.255.255,10.1.0.0-10.1.127.255,DENY
5.8.0.0-5.8.7.255,5.9.9.6,ALLOW
10.1.4.0-10.1.4.31,6.10.0.0-6.11.255.255,ALLOW
9.8.2.0-9.8.2.15,0.0.0.0-7.255.255.255,ALLOW
0.0.0.0-127.255.255.255,1.8.2.9,ALLOW
7.8.0.0-7.8.63.255,8.10.0.0-8.11.255.255,ALLOW
9.7.0.0-9.7.15.255,4.4.0.0-4.7.255.255,DENY
1.0.0.0-1.255.255.255,0.0.0.0-3.255.255.255,ALLOW
9.4.0.0-9.7.255.255,10.8.0.0-10.8.63.255,DENY
7.8.0.0-7.11.255.255,9.7.6.0-9.7.6.15,DENY
7.5.9.0-7.5.9.15,7.7.0.0-7.7.63.255,DENY
7.2.0.0-7.2.63.255,0.0.0.0-63.255.255.255,DENY
0.0.0.0-127.255.255.255,2.4.0.0-2.4.7.255,DENY
9.6.0.0-9.6.7.255,8.6.9.2-8.6.9.3,DENY
2.0.0.0-2.3.255.255,0.0.0.0-63.255.255.255,DENY
7.10.0.0-7.10.127.255,8.8.4.0-8.8.5.255,DENY
8.0.0.0-15.255.255.255,4.0.0.0-4.63.255.255,ALLOW
5.10.0.0-5.10.63.255,9.0.0.0-9.15.255.255,ALLOW
3.7.0.0-3.7.127.255,6.0.0.0-6.127.255.255,DENY
6.4.0.0-6.4.15.255,8.8.0.0-8.9.255.255,DENY
10.8.3.0-10.8.3.31,0.0.0.0-63.255.255.255,ALLOW
2.10.9.0-2.10.9.1,4.0.0.0-7.255.255.255,DENY
9.7.0.0-9.7.63.255,7.0.0.0-7.7.255.255,DENY
9.0.0.0-9.63.255.255,4.7.8.0-4.7.11.255,DENY
9.5.0.0-9.5.255.255,2.7.7.0-2.7.7.15,ALLOW
0.0.0.0-31.255.255.255,9.2.5.0-9.2.5.255,ALLOW
10.0.0.0-10.127.255.255,5.10.2.8-5.10.2.15,DENY
8.10.8.0-8.10.11.255,7.10.3.0-7.10.3.255,DENY
6.8.10.0-6.8.11.255,8.0.0.0-9.255.255.255,ALLOW
9.0.0.0-9.255.255.255,1.7.2.0-1.7.2.63,DENY
9.0.0.0-9.7.255.255,9.1.4.8-9.1.4.9,DENY
